USD,GBP,EUR,Date,Year
80.18515,144.39747,99.71356,2006-04-20,2006
80.18608,149.27426,100.4898,2006-04-21,2006
80.18665,148.44172,102.18059,2006-04-24,2006
80.18237,151.22774,101.52657,2006-04-25,2006
80.17817,150.82916,103.27455,2006-04-26,2006
80.17518,151.96673,102.71488,2006-04-27,2006
80.17493,150.19507,103.36367,2006-04-28,2006
80.16737,150.72733,102.30806,2006-05-02,2006
80.17308,149.10854,102.44835,2006-05-09,2006
80.16943,150.97138,102.18997,2006-05-10,2006
80.17588,150.89644,103.3519,2006-05-15,2006
80.1771,150.35082,103.71625,2006-05-17,2006
80.1766,148.85292,103.61973,2006-05-18,2006
80.17245,148.42087,102.54633,2006-05-23,2006
80.16132,147.89408,102.37055,2006-05-26,2006
80.16303,147.9185,101.45019,2006-05-29,2006
80.16157,147.2328,101.38631,2006-05-30,2006
80.16747,147.3848,101.96617,2006-06-02,2006
80.17025,147.38554,100.79539,2006-06-06,2006
80.17,148.56209,100.7959,2006-06-07,2006
80.17069,148.5632,101.41988,2006-06-08,2006
80.17116,147.6941,101.42064,2006-06-09,2006
80.17243,147.95363,100.73951,2006-06-12,2006
80.17263,147.89633,101.17995,2006-06-13,2006
80.17469,145.81378,101.46777,2006-06-14,2006
80.17451,146.06611,100.38126,2006-06-15,2006
80.17491,145.68272,100.96112,2006-06-16,2006
80.17382,146.9088,100.60133,2006-06-19,2006
80.14442,147.93585,101.89173,2006-06-20,2006
80.16832,147.90636,100.78591,2006-06-21,2006
80.17429,147.17293,102.74393,2006-06-22,2006
80.17365,147.25445,102.17203,2006-06-23,2006
80.57191,148.35236,102.39744,2006-06-26,2006
80.17032,147.45578,102.62161,2006-06-27,2006
80.17241,147.978,101.91702,2006-06-28,2006
80.1732,147.2328,102.26252,2006-06-30,2006
80.17289,147.36932,101.96617,2006-07-03,2006
80.17334,147.19271,101.51734,2006-07-04,2006
80.17474,146.08667,101.28469,2006-07-05,2006
80.17265,146.49545,100.49121,2006-07-07,2006
80.17338,147.80226,100.17043,2006-07-10,2006
80.17313,148.22665,100.96414,2006-07-11,2006
80.17387,148.43609,101.18024,2006-07-12,2006
80.17446,149.19211,101.46954,2006-07-13,2006
80.17469,149.07634,102.09105,2006-07-14,2006
80.17481,149.48485,101.69325,2006-07-17,2006
80.17469,149.52479,102.25421,2006-07-18,2006
80.17489,150.2634,102.12583,2006-07-19,2006
80.17483,151.21696,102.60972,2006-07-20,2006
80.17481,151.62586,102.62582,2006-07-21,2006
80.17452,151.62855,102.44947,2006-07-25,2006
80.17505,152.74211,102.45129,2006-07-26,2006
80.17202,153.12073,102.92375,2006-07-28,2006
80.17443,151.98206,103.38195,2006-07-31,2006
80.17423,151.34046,102.47585,2006-08-01,2006
80.17415,151.38105,102.11492,2006-08-02,2006
80.15758,151.22054,101.95492,2006-08-03,2006
80.17016,151.91804,103.18144,2006-08-04,2006
80.17018,151.75747,103.37385,2006-08-07,2006
80.1716,151.69321,102.54793,2006-08-08,2006
80.17117,151.55696,102.78837,2006-08-09,2006
80.17212,151.9419,102.3715,2006-08-10,2006
80.57191,152.91055,102.7083,2006-08-11,2006
80.172,152.59144,103.21242,2006-08-14,2006
80.17188,152.78999,102.7084,2006-08-15,2006
80.17215,152.31785,103.116,2006-08-16,2006
80.17206,151.52482,102.92418,2006-08-18,2006
80.17206,150.9399,102.80438,2006-08-22,2006
80.573,150.13041,102.49194,2006-08-23,2006
80.17194,150.09933,101.93891,2006-08-24,2006
80.17188,150.7648,101.88347,2006-08-25,2006
80.1719,150.76474,101.6991,2006-08-28,2006
80.17196,150.76472,101.69906,2006-08-29,2006
80.17121,150.76484,101.69904,2006-09-01,2006
80.17204,150.76392,101.69912,2006-09-04,2006
80.17105,150.76346,101.6985,2006-09-05,2006
80.17151,151.42925,101.69819,2006-09-06,2006
80.17186,151.07629,102.17145,2006-09-07,2006
80.17204,149.23444,101.70631,2006-09-08,2006
80.17217,150.1001,101.55799,2006-09-11,2006
80.1727,151.38833,101.8545,2006-09-13,2006
80.17272,150.65881,102.12279,2006-09-15,2006
80.17269,151.12386,101.59368,2006-09-19,2006
80.17268,150.47432,101.89035,2006-09-20,2006
80.17274,149.14457,101.68982,2006-09-21,2006
80.17225,148.88789,100.72049,2006-09-22,2006
80.17201,148.80786,100.60014,2006-09-25,2006
80.1722,149.18443,100.56817,2006-09-27,2006
80.17209,149.91403,100.68827,2006-09-28,2006
80.16892,149.91407,100.54398,2006-10-02,2006
80.16883,148.94432,100.54401,2006-10-03,2006
80.17176,149.83429,100.02311,2006-10-04,2006
80.17178,151.44574,100.50418,2006-10-05,2006
80.17181,152.23676,101.57046,2006-10-06,2006
80.17173,152.3253,101.95887,2006-10-09,2006
80.17232,152.9747,101.7346,2006-10-11,2006
80.17225,153.1433,102.22366,2006-10-12,2006
80.17233,152.6481,102.42425,2006-10-13,2006
80.1722,152.80064,102.26516,2006-10-16,2006
80.17222,152.87994,102.42566,2006-10-19,2006
80.17224,153.57077,102.53204,2006-10-20,2006
80.17242,152.51036,103.33734,2006-10-24,2006
80.17245,151.33186,102.82282,2006-10-25,2006
80.17244,151.42529,102.5904,2006-10-30,2006
80.17525,151.15943,102.68472,2006-10-31,2006
80.17543,151.99044,102.4754,2006-11-01,2006
80.17542,152.15943,102.93851,2006-11-03,2006
80.17554,153.44363,102.73307,2006-11-06,2006
80.17653,154.67065,103.75155,2006-11-08,2006
80.17664,155.6702,104.60635,2006-11-09,2006
80.18459,156.61519,105.25592,2006-11-10,2006
80.18105,157.68035,105.63425,2006-11-13,2006
80.17999,158.00535,106.15731,2006-11-15,2006
80.18007,157.86924,106.25076,2006-11-16,2006
80.17859,157.36998,106.37016,2006-11-17,2006
80.17792,157.45993,106.20556,2006-11-20,2006
80.17642,156.83756,106.4074,2006-11-21,2006
80.17252,156.93923,106.19218,2006-11-22,2006
80.57305,157.41458,105.85743,2006-11-23,2006
80.13559,157.40688,106.00378,2006-11-24,2006
80.10288,156.95878,105.81209,2006-11-27,2006
80.06079,156.24778,105.24417,2006-11-29,2006
80.00776,157.03006,104.77557,2006-12-01,2006
79.97989,157.55636,105.2598,2006-12-04,2006
79.92986,157.31603,105.70399,2006-12-05,2006
79.90547,156.87736,105.70196,2006-12-06,2006
79.93193,156.85992,105.17477,2006-12-07,2006
79.96949,156.77077,105.30467,2006-12-08,2006
79.95797,157.03804,105.23727,2006-12-11,2006
79.95274,157.9049,105.44463,2006-12-13,2006
79.95458,157.88827,106.34559,2006-12-14,2006
79.95473,155.43045,106.29452,2006-12-15,2006
79.95455,154.81589,104.82947,2006-12-18,2006
79.96304,155.5288,104.17405,2006-12-19,2006
79.96642,155.20284,104.33714,2006-12-20,2006
79.96973,155.14719,104.05845,2006-12-21,2006
80.05905,156.0526,103.8185,2006-12-26,2006
80.07215,157.43423,103.3384,2006-12-27,2006
80.0796,157.49938,103.62151,2006-12-28,2006
80.08315,157.27641,103.78238,2006-12-29,2006
80.06426,158.03713,103.47891,2007-01-02,2007
80.07348,158.12457,103.65506,2007-01-03,2007
80.07723,158.03758,103.9269,2007-01-05,2007
80.07751,158.68239,103.73544,2007-01-08,2007
80.06614,158.04944,103.89308,2007-01-09,2007
80.07455,158.04944,103.98895,2007-01-10,2007
80.07576,158.04953,103.98895,2007-01-11,2007
80.07597,157.48677,103.98902,2007-01-12,2007
80.07625,156.44399,103.76334,2007-01-15,2007
80.07845,157.22925,103.58869,2007-01-16,2007
80.079,157.44021,104.25905,2007-01-17,2007
80.07964,157.12721,104.2131,2007-01-18,2007
80.07962,157.60019,103.38788,2007-01-19,2007
80.07929,157.14725,103.78217,2007-01-22,2007
80.07985,155.54237,103.77648,2007-01-23,2007
80.07791,155.64137,103.85198,2007-01-24,2007
80.07774,155.73982,103.74228,2007-01-26,2007
80.07774,156.79678,104.43833,2007-01-29,2007
80.07779,155.5082,104.8158,2007-01-30,2007
80.07666,155.46734,104.73864,2007-01-31,2007
80.07165,155.60281,104.71113,2007-02-01,2007
80.06378,155.32822,104.67652,2007-02-02,2007
80.04078,156.01961,104.42407,2007-02-06,2007
79.8979,156.77136,104.56472,2007-02-07,2007
79.95545,156.6484,105.04862,2007-02-08,2007
79.92028,156.31343,105.50116,2007-02-09,2007
79.86771,156.35624,105.38952,2007-02-12,2007
79.85704,155.88591,105.53767,2007-02-13,2007
80.47884,153.53647,104.99009,2007-02-14,2007
79.79701,153.7097,104.75321,2007-02-15,2007
79.79886,153.82657,104.67734,2007-02-16,2007
79.78871,153.88185,104.64355,2007-02-19,2007
79.76775,154.86691,104.86651,2007-02-21,2007
79.77177,153.90889,105.06319,2007-02-22,2007
79.74956,153.68529,105.03069,2007-02-23,2007
79.75647,154.25942,105.18206,2007-02-26,2007
79.75751,155.06661,105.34148,2007-02-27,2007
79.768,155.18711,106.21995,2007-02-28,2007
79.76803,155.611,106.14875,2007-03-01,2007
79.76545,156.29873,105.9581,2007-03-02,2007
79.76152,156.26871,106.60563,2007-03-05,2007
79.76335,156.58299,105.77711,2007-03-06,2007
79.76632,156.50883,106.44932,2007-03-07,2007
79.76488,156.70783,106.35996,2007-03-09,2007
79.76459,156.10263,106.43944,2007-03-12,2007
79.76252,157.3472,106.21679,2007-03-13,2007
79.76207,157.62666,106.52005,2007-03-14,2007
79.76193,157.39508,106.52821,2007-03-15,2007
79.76185,156.67732,106.59983,2007-03-16,2007
79.76267,157.15669,106.68767,2007-03-19,2007
79.76311,157.73873,106.94344,2007-03-20,2007
79.7637,157.55475,107.09483,2007-03-21,2007
79.7646,158.40845,107.26199,2007-03-22,2007
79.76478,158.80768,107.89228,2007-03-23,2007
79.76556,159.74667,107.98066,2007-03-27,2007
79.76719,159.81192,108.45735,2007-03-28,2007
79.76598,159.58225,108.56459,2007-03-29,2007
79.76577,159.30499,108.19338,2007-03-30,2007
79.76629,159.821,108.18926,2007-04-02,2007
79.7664,159.641,108.844,2007-04-03,2007
79.76654,156.56,108.634,2007-04-05,2007
79.76641,155.251,106.952,2007-04-09,2007
79.76648,154.636,106.027,2007-04-10,2007
79.76687,148.476,105.28,2007-04-11,2007
79.76674,149.125,100.639,2007-04-12,2007
79.76648,149.826,101.834,2007-04-13,2007
79.76658,149.465,102.151,2007-04-16,2007
79.76678,151.342,101.919,2007-04-17,2007
79.76705,148.246,103.027,2007-04-18,2007
79.76565,148.231,100.997,2007-04-20,2007
79.76239,148.091,101.358,2007-04-23,2007
79.75922,148.509,101.23,2007-04-24,2007
79.75618,147.897,101.67,2007-04-25,2007
79.739,147.483,101.19,2007-04-26,2007
79.661,147.498,100.837,2007-04-27,2007
78.618,147.694,100.971,2007-04-30,2007
77.898,148.657,100.524,2007-05-02,2007
77.543,148.206,100.56,2007-05-03,2007
74.78,148.584,100.58,2007-05-04,2007
75.077,147.908,100.816,2007-05-07,2007
75.078,147.692,100.478,2007-05-08,2007
75.029,149.111,100.528,2007-05-09,2007
76.074,149.059,100.99,2007-05-10,2007
74.94,147.317,101.065,2007-05-14,2007
74.781,147.197,100.22,2007-05-15,2007
74.786,147.638,99.884,2007-05-16,2007
74.774,147.406,99.869,2007-05-17,2007
74.767,147.249,99.338,2007-05-18,2007
74.777,147.272,99.442,2007-05-21,2007
74.777,148.349,99.585,2007-05-22,2007
74.778,148.408,100.213,2007-05-24,2007
74.777,148.633,100.317,2007-05-28,2007
74.742,148.984,100.317,2007-05-29,2007
74.778,149.17,100.063,2007-05-30,2007
74.788,149.463,100.329,2007-05-31,2007
74.781,149.431,100.639,2007-06-04,2007
74.78,149.686,100.621,2007-06-06,2007
74.78,149.792,100.561,2007-06-07,2007
74.78,150.351,100.562,2007-06-11,2007
74.78,150.777,101.286,2007-06-12,2007
74.78,150.942,101.795,2007-06-13,2007
74.78,150.942,101.869,2007-06-14,2007
74.78,150.329,101.869,2007-06-15,2007
74.78,150.471,101.653,2007-06-18,2007
74.78,151.654,101.862,2007-06-19,2007
74.78,152.026,102.791,2007-06-20,2007
74.78,151.929,102.976,2007-06-21,2007
74.78,151.929,103.096,2007-06-22,2007
74.783,152.131,103.096,2007-06-25,2007
74.78,152.395,103.036,2007-06-26,2007
74.783,153.569,103.172,2007-06-27,2007
74.783,153.576,103.269,2007-06-29,2007
74.784,153.247,103.284,2007-07-02,2007
74.783,153.883,103.179,2007-07-03,2007
74.783,154.339,103.404,2007-07-04,2007
74.783,153.868,103.344,2007-07-05,2007
74.783,153.27,103.037,2007-07-06,2007
74.783,152.5,102.544,2007-07-09,2007
74.783,151.458,102.649,2007-07-10,2007
74.784,151.654,102.034,2007-07-12,2007
74.783,151.281,102.462,2007-07-13,2007
74.783,152.784,102.192,2007-07-16,2007
74.783,151.542,103.337,2007-07-17,2007
74.784,150.996,103.105,2007-07-18,2007
74.784,152.165,102.701,2007-07-19,2007
74.784,151.258,103.001,2007-07-20,2007
74.784,148.755,102.364,2007-07-23,2007
74.784,147.885,100.892,2007-07-24,2007
74.784,148.768,100.555,2007-07-25,2007
74.784,148.216,100.928,2007-07-26,2007
74.784,148.418,100.87,2007-07-27,2007
74.784,149.929,100.855,2007-07-30,2007
74.783,149.862,101.461,2007-07-31,2007
74.784,150.811,101.648,2007-08-01,2007
74.784,149.951,102.171,2007-08-02,2007
74.784,149.938,102.029,2007-08-03,2007
77.612,150.454,101.657,2007-08-06,2007
74.784,150.843,101.963,2007-08-07,2007
74.784,150.703,102.173,2007-08-08,2007
74.784,150.387,101.69,2007-08-09,2007
74.785,151.419,101.657,2007-08-10,2007
74.784,151.06,102.128,2007-08-13,2007
74.785,151.907,102.315,2007-08-16,2007
74.784,152.087,103.124,2007-08-20,2007
74.784,151.496,103.662,2007-08-21,2007
74.785,150.789,104.089,2007-08-22,2007
74.785,149.074,103.807,2007-08-23,2007
74.785,149.656,103.686,2007-08-24,2007
74.785,150.071,104.373,2007-08-27,2007
74.785,150.519,104.991,2007-08-28,2007
74.785,151.495,105.335,2007-08-29,2007
74.786,150.36,105.489,2007-08-30,2007
74.786,151.318,105.393,2007-08-31,2007
74.786,151.707,105.818,2007-09-03,2007
74.783,152.687,106.05,2007-09-05,2007
74.786,152.538,106.461,2007-09-06,2007
74.786,151.939,106.005,2007-09-07,2007
74.786,152.209,105.586,2007-09-10,2007
74.787,152.336,105.534,2007-09-11,2007
74.787,152.074,105.377,2007-09-13,2007
74.787,152.942,105.001,2007-09-14,2007
74.8,152.565,105.762,2007-09-18,2007
74.799,151.687,106.266,2007-09-19,2007
74.798,152.835,106.097,2007-09-20,2007
74.796,152.122,106.496,2007-09-21,2007
74.796,153.223,105.998,2007-09-24,2007
74.794,153.403,106.919,2007-09-25,2007
74.795,152.081,106.875,2007-09-26,2007
75.172,153.265,106.173,2007-09-27,2007
74.799,153.325,106.758,2007-09-28,2007
74.799,153.461,106.639,2007-10-01,2007
74.799,153.441,107.111,2007-10-02,2007
74.799,153.955,107.496,2007-10-04,2007
74.799,154.06,107.597,2007-10-05,2007
74.799,154.997,107.734,2007-10-08,2007
74.799,155.483,108.108,2007-10-09,2007
74.803,155.609,107.788,2007-10-10,2007
74.807,156.228,108.308,2007-10-11,2007
74.809,157.375,108.95,2007-10-12,2007
74.813,157.664,109.862,2007-10-16,2007
74.815,156.877,109.743,2007-10-18,2007
74.816,155.11,109.764,2007-10-19,2007
74.816,152.992,110.015,2007-10-22,2007
74.817,153.087,109.387,2007-10-23,2007
74.818,153.628,109.602,2007-10-24,2007
74.818,154.436,109.723,2007-10-25,2007
74.819,154.066,110.681,2007-10-26,2007
74.806,154.767,110.969,2007-10-29,2007
74.819,154.619,111.1,2007-10-30,2007
74.815,154.212,110.412,2007-10-31,2007
74.82,154.603,110.311,2007-11-01,2007
74.816,154.394,110.447,2007-11-05,2007
74.819,154.394,109.706,2007-11-06,2007
74.818,152.01,109.707,2007-11-07,2007
74.812,151.649,109.731,2007-11-08,2007
74.818,152.002,109.027,2007-11-09,2007
74.817,153.377,109.665,2007-11-13,2007
74.82,153.196,109.866,2007-11-14,2007
74.82,152.683,110.022,2007-11-15,2007
74.82,151.504,109.8,2007-11-16,2007
74.819,150.906,108.278,2007-11-19,2007
74.82,150.873,107.725,2007-11-20,2007
74.82,149.924,107.848,2007-11-21,2007
74.822,148.941,107.675,2007-11-22,2007
74.817,148.699,107.463,2007-11-23,2007
74.825,148.198,107.637,2007-11-27,2007
74.825,148.358,107.702,2007-11-29,2007
74.828,149.26,108.268,2007-11-30,2007
74.828,148.984,108.879,2007-12-03,2007
74.829,149.532,109.919,2007-12-04,2007
74.829,148.155,110.128,2007-12-05,2007
74.83,147.918,109.822,2007-12-06,2007
74.83,147.699,110.198,2007-12-07,2007
74.826,147.804,110.186,2007-12-10,2007
75.16,146.613,110.112,2007-12-11,2007
74.825,146.437,109.774,2007-12-12,2007
74.825,146.377,109.755,2007-12-13,2007
74.826,146.506,110.666,2007-12-14,2007
74.824,147.414,111.402,2007-12-17,2007
74.824,146.805,111.442,2007-12-18,2007
74.827,147.35,110.684,2007-12-19,2007
74.831,146.759,109.842,2007-12-20,2007
74.83,145.759,109.835,2007-12-21,2007
74.836,146.474,108.425,2007-12-24,2007
74.84,145.938,109.049,2007-12-26,2007
74.838,146.843,108.991,2007-12-27,2007
74.836,148.555,109.665,2007-12-28,2007
74.836,148.634,110.306,2007-12-31,2007
74.841,148.884,110.431,2008-01-02,2008
74.841,148.886,110.68,2008-01-03,2008
74.842,148.309,110.682,2008-01-07,2008
74.845,146.594,111.617,2008-01-08,2008
74.845,145.427,109.431,2008-01-09,2008
74.844,145.703,108.733,2008-01-10,2008
74.846,145.707,108.503,2008-01-11,2008
74.85,147.538,108.663,2008-01-14,2008
74.847,145.979,109.393,2008-01-15,2008
74.848,146.117,109.511,2008-01-16,2008
74.847,146.56,110.383,2008-01-17,2008
74.85,147.197,110.324,2008-01-18,2008
74.85,147.676,111.032,2008-01-21,2008
74.848,148.562,111.343,2008-01-22,2008
74.85,148.531,112.557,2008-01-23,2008
74.851,148.525,113.696,2008-01-24,2008
74.851,148.768,113.691,2008-01-28,2008
74.85,149.932,113.844,2008-01-29,2008
74.848,150.926,114.931,2008-01-30,2008
74.85,150.791,115.303,2008-01-31,2008
74.851,152.551,114.699,2008-02-01,2008
74.851,151.124,117.23,2008-02-06,2008
74.85,148.393,118.162,2008-02-07,2008
74.87,148.185,115.452,2008-02-08,2008
74.85,149.557,115.171,2008-02-11,2008
74.852,149.456,116.649,2008-02-12,2008
75.226,150.964,117.741,2008-02-13,2008
75.226,149.459,118.163,2008-02-14,2008
74.855,148.816,118.109,2008-02-15,2008
74.853,148.385,118.424,2008-02-19,2008
74.851,148.941,116.86,2008-02-20,2008
74.852,148.914,116.714,2008-02-22,2008
74.845,147.78,117.69,2008-02-25,2008
75.213,148.316,117.989,2008-02-26,2008
74.837,146.966,118.494,2008-02-27,2008
74.839,147.863,118.27,2008-02-28,2008
75.213,148.238,119.418,2008-02-29,2008
74.849,149.166,119.095,2008-03-03,2008
74.846,148.544,117.848,2008-03-04,2008
74.848,148.078,119.106,2008-03-05,2008
75.197,147.54,118.897,2008-03-06,2008
74.835,148.357,117.497,2008-03-07,2008
74.823,147.607,116.998,2008-03-10,2008
74.786,147.624,116.469,2008-03-11,2008
75.221,147.197,116.473,2008-03-12,2008
75.237,147.652,115.763,2008-03-13,2008
75.221,146.173,116.268,2008-03-14,2008
74.879,146.467,115.222,2008-03-17,2008
75.253,145.67,115.293,2008-03-18,2008
74.881,146.696,115.486,2008-03-19,2008
75.25,146.649,115.771,2008-03-20,2008
74.882,145.278,115.626,2008-03-24,2008
74.878,145.473,115.594,2008-03-25,2008
74.876,145.708,115.907,2008-03-26,2008
74.87,145.924,115.918,2008-03-27,2008
74.872,147.266,116.417,2008-03-28,2008
74.876,146.906,117.026,2008-03-31,2008
74.876,148.333,117.833,2008-04-01,2008
75.256,147.779,117.918,2008-04-02,2008
74.881,148.155,117.678,2008-04-03,2008
74.879,147.871,117.127,2008-04-07,2008
74.876,147.577,116.228,2008-04-08,2008
74.871,146.765,116.153,2008-04-10,2008
74.873,146.349,115.429,2008-04-11,2008
75.237,146.982,116.397,2008-04-14,2008
75.231,147.843,117.449,2008-04-15,2008
74.845,146.264,117.412,2008-04-16,2008
74.837,147.006,115.923,2008-04-17,2008
74.841,145.591,116.291,2008-04-18,2008
74.834,145.333,115.288,2008-04-21,2008
74.829,147.164,114.656,2008-04-22,2008
75.204,145.884,115.962,2008-04-23,2008
74.825,146.388,115.931,2008-04-24,2008
74.829,147.426,115.91,2008-04-25,2008
74.826,147.861,115.909,2008-04-28,2008
75.202,146.67,116.875,2008-04-29,2008
74.832,147.521,115.892,2008-04-30,2008
74.811,147.49,116.794,2008-05-02,2008
74.807,148.635,116.733,2008-05-06,2008
74.814,149.267,117.774,2008-05-07,2008
74.815,149.192,118.046,2008-05-08,2008
74.812,149.223,117.83,2008-05-09,2008
74.806,148.344,118.7,2008-05-12,2008
74.807,148.308,117.544,2008-05-13,2008
74.815,147.229,117.412,2008-05-14,2008
74.809,147.535,116.931,2008-05-15,2008
74.812,147.865,117.333,2008-05-16,2008
74.81,148.92,117.333,2008-05-19,2008
74.813,150.268,118.876,2008-05-20,2008
74.815,149.746,119.623,2008-05-21,2008
74.815,149.338,118.63,2008-05-22,2008
74.821,149.645,118.556,2008-05-27,2008
74.821,148.954,118.779,2008-05-28,2008
74.822,148.833,117.279,2008-05-29,2008
74.822,148.481,117.697,2008-05-30,2008
74.821,147.894,117.278,2008-06-03,2008
74.823,147.296,116.6,2008-06-04,2008
75.202,146.365,116.64,2008-06-05,2008
74.824,145.908,115.858,2008-06-06,2008
74.823,145.646,115.34,2008-06-09,2008
74.823,143.36,115.191,2008-06-10,2008
